-0.1   1.90 -3.91E-02  3.15E-02  6.50E-03  1.01E-03 -2.99E-04  5.93E-05  7.46E-03  1.93E-22  3.83E-05  0.00E+00
-0.1   2.10 -6.25E-02  4.65E-02  1.45E-02  1.14E-03 -5.35E-04  6.43E-05  1.57E-02  1.85E-18  8.32E-05  0.00E+00
-0.1   2.20 -7.43E-02  5.41E-02  1.84E-02  1.21E-03 -6.52E-04  6.65E-05  1.98E-02 -1.42E-18  1.07E-04  0.00E+00
-0.1   2.30 -8.16E-02  5.89E-02  2.08E-02  1.29E-03 -7.24E-04  6.92E-05  2.22E-02  6.29E-19  1.22E-04  0.00E+00
-0.1   2.40 -9.02E-02  6.45E-02  2.36E-02  1.38E-03 -8.06E-04  7.16E-05  2.51E-02 -4.32E-18  1.41E-04  0.00E+00
-0.1   2.50 -9.02E-02  6.44E-02  2.37E-02  1.48E-03 -8.17E-04  7.49E-05  2.53E-02  2.21E-18  1.43E-04  0.00E+00
-0.1   2.60 -9.67E-02  6.85E-02  2.59E-02  1.57E-03 -8.83E-04  7.74E-05  2.76E-02  2.72E-18  1.59E-04  0.00E+00
-0.1   3.30 -1.13E-01  7.70E-02  3.30E-02  2.24E-03 -1.11E-03  9.84E-05  3.54E-02 -1.10E-17  2.34E-04  0.00E+00
-0.1   3.50 -8.64E-02  5.85E-02  2.47E-02  2.47E-03 -8.67E-04  1.08E-04  2.72E-02 -3.79E-18  2.18E-04  0.00E+00
-0.1   3.90 -3.45E-02  2.31E-02 -4.20E-03  1.76E-02 -8.22E-04  4.70E-04  2.92E-03  9.34E-03  1.11E-04  1.84E-04
-0.1   4.10 -1.61E-02  1.08E-02 -5.67E-03  1.38E-02 -1.78E-03  2.05E-04  1.96E-03  3.69E-03  6.02E-05  9.68E-05
-0.1   4.50 -7.09E-02  6.58E-02 -6.37E-03  1.62E-02 -3.90E-03  2.07E-04  1.95E-03  3.36E-03  6.39E-05  1.19E-04
-0.1   5.00 -1.54E-01  1.47E-01 -7.01E-03  2.17E-02 -6.96E-03  2.68E-04  2.16E-03  5.33E-03  9.57E-05  1.51E-04
-0.1   7.00 -4.65E-01  4.50E-01 -9.90E-03  4.34E-02 -1.72E-02  5.20E-04  2.68E-03  1.44E-02  2.71E-04  2.83E-04
-0.1   8.00 -6.00E-01  5.86E-01 -1.17E-02  4.61E-02 -1.95E-02  5.50E-04  2.62E-03  1.31E-02  2.85E-04  2.69E-04
 0.0   1.00 -1.28E-02  1.28E-02 -3.46E-04  4.04E-04 -4.21E-05  3.05E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00
 0.0   1.10 -1.44E-02  1.44E-02 -4.25E-04  4.96E-04 -5.07E-05  3.63E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00
 0.0   1.20 -1.57E-02  1.57E-02 -5.06E-04  5.90E-04 -5.92E-05  4.19E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00
 0.0   1.30 -1.66E-02  1.66E-02 -5.89E-04  6.87E-04 -6.78E-05  4.75E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00
 0.0   1.40 -1.72E-02  1.72E-02 -6.73E-04  7.85E-04 -7.60E-05  5.27E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00
 0.0   1.50 -1.74E-02  1.74E-02 -7.59E-04  8.85E-04 -8.42E-05  5.77E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00
 0.0   1.60 -1.74E-02  1.74E-02 -8.51E-04  9.92E-04 -9.28E-05  6.29E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00
 0.0   1.62 -1.74E-02  1.74E-02 -8.69E-04  1.01E-03 -9.44E-05  6.39E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00
 0.0   1.64 -1.74E-02  1.73E-02 -8.56E-04  1.03E-03 -9.70E-05  6.47E-05  2.93E-05  0.00E+00  1.41E-07  0.00E+00
 0.0   1.66 -1.81E-02  1.78E-02 -6.19E-04  1.05E-03 -1.08E-04  6.58E-05  2.90E-04 -8.79E-24  1.39E-06  0.00E+00
 0.0   1.68 -1.83E-02  1.79E-02 -5.65E-04  1.08E-03 -1.13E-04  6.68E-05  3.64E-04  0.00E+00  1.75E-06  0.00E+00
 0.0   1.70 -1.93E-02  1.85E-02 -2.14E-04  1.09E-03 -1.28E-04  6.75E-05  7.36E-04  2.93E-22  3.58E-06  0.00E+00
 0.0   1.80 -2.42E-02  2.16E-02  1.52E-03  1.19E-03 -2.03E-04  7.18E-05  2.59E-03  0.00E+00  1.29E-05  0.00E+00
 0.0   1.90 -3.16E-02  2.61E-02  4.13E-03  1.29E-03 -3.10E-04  7.58E-05  5.33E-03  0.00E+00  2.71E-05  0.00E+00
 0.0   2.00 -4.21E-02  3.26E-02  7.87E-03  1.38E-03 -4.58E-04  7.92E-05  9.21E-03  0.00E+00  4.77E-05  0.00E+00
 0.0   2.10 -5.54E-02  4.12E-02  1.23E-02  1.46E-03 -6.29E-04  8.20E-05  1.38E-02  1.80E-21  7.25E-05  0.00E+00
 0.0   2.20 -6.85E-02  4.97E-02  1.67E-02  1.54E-03 -7.98E-04  8.45E-05  1.83E-02 -8.11E-19  9.84E-05  0.00E+00
 0.0   2.30 -7.16E-02  5.17E-02  1.77E-02  1.66E-03 -8.46E-04  8.87E-05  1.95E-02  4.27E-18  1.05E-04  0.00E+00
 0.0   2.40 -8.07E-02  5.75E-02  2.07E-02  1.77E-03 -9.64E-04  9.17E-05  2.26E-02  3.70E-18  1.25E-04  0.00E+00
 0.0   2.50 -8.61E-02  6.09E-02  2.25E-02  1.88E-03 -1.04E-03  9.49E-05  2.46E-02  9.03E-19  1.38E-04  0.00E+00
 0.0   2.60 -9.18E-02  6.45E-02  2.45E-02  2.00E-03 -1.12E-03  9.80E-05  2.67E-02  4.40E-18  1.52E-04  0.00E+00
 0.0   2.80 -9.68E-02  6.71E-02  2.64E-02  2.26E-03 -1.21E-03  1.05E-04  2.89E-02 -7.00E-18  1.70E-04  0.00E+00
 0.0   2.90 -1.00E-01  6.91E-02  2.78E-02  2.39E-03 -1.27E-03  1.08E-04  3.03E-02 -1.44E-20  1.82E-04  0.00E+00
 0.0   3.10 -1.04E-01  7.07E-02  2.96E-02  2.64E-03 -1.35E-03  1.16E-04  3.24E-02 -6.27E-19  2.00E-04  0.00E+00
 0.0   3.30 -1.12E-01  7.53E-02  3.28E-02  2.83E-03 -1.48E-03  1.24E-04  3.58E-02  7.72E-18  2.30E-04  0.00E+00
 0.0   3.40 -1.18E-01  7.91E-02  3.47E-02  2.93E-03 -1.55E-03  1.28E-04  3.79E-02 -1.23E-18  2.48E-04  0.00E+00
 0.0   3.50 -1.21E-01  8.06E-02  3.56E-02  3.04E-03 -1.59E-03  1.33E-04  3.89E-02  6.98E-18  2.56E-04  0.00E+00
 0.0   3.60 -1.11E-01  7.40E-02  3.25E-02  3.17E-03 -1.48E-03  1.39E-04  3.59E-02  2.82E-18  2.54E-04  0.00E+00
 0.0   3.70 -9.65E-02  6.42E-02  2.80E-02  3.32E-03 -1.31E-03  1.45E-04  3.14E-02  4.09E-18  2.43E-04  0.00E+00
 0.0   3.80 -8.88E-02  5.90E-02  2.56E-02  3.45E-03 -1.22E-03  1.50E-04  2.90E-02  5.78E-10  2.46E-04  2.49E-08
 0.0   3.90 -8.39E-02  5.56E-02  2.39E-02  3.56E-03 -1.16E-03  1.61E-04  2.74E-02  1.22E-07  2.53E-04  4.58E-06
 0.0   4.00 -7.62E-02  5.05E-02  2.12E-02  3.69E-03 -1.07E-03  2.91E-04  2.48E-02  4.05E-06  2.45E-04  1.04E-04
 0.0   4.02 -7.04E-02  4.67E-02  1.80E-02  3.96E-03 -1.02E-03  1.52E-03  2.19E-02  1.62E-04  2.24E-04  1.05E-03
 0.0   4.04 -6.45E-02  4.28E-02  1.22E-02  6.14E-03 -9.70E-04  3.73E-03  1.71E-02  1.78E-03  2.04E-04  2.65E-03
 0.0   4.06 -5.93E-02  3.93E-02  6.74E-03  1.02E-02 -9.37E-04  4.06E-03  1.28E-02  4.69E-03  1.87E-04  2.73E-03
 0.0   4.08 -5.42E-02  3.60E-02  1.34E-03  1.57E-02 -9.20E-04  3.09E-03  8.78E-03  8.43E-03  1.71E-04  1.87E-03
 0.0   4.10 -5.04E-02  3.34E-02 -1.54E-03  1.86E-02 -9.15E-04  2.21E-03  6.68E-03  1.01E-02  1.59E-04  1.21E-03
 0.0   4.20 -3.75E-02  2.49E-02 -6.88E-03  2.24E-02 -1.31E-03  4.47E-04  3.01E-03  1.07E-02  1.23E-04  1.50E-04
 0.0   4.30 -2.70E-02  1.79E-02 -7.67E-03  2.02E-02 -2.00E-03  3.17E-04  2.58E-03  7.18E-03  9.39E-05  1.15E-04
 0.0   4.40 -1.58E-02  1.04E-02 -8.32E-03  1.70E-02 -2.11E-03  2.29E-04  2.16E-03  3.43E-03  6.03E-05  8.46E-05
 0.0   4.50 -2.97E-02  2.45E-02 -8.52E-03  1.76E-02 -2.64E-03  2.27E-04  2.19E-03  3.22E-03  6.03E-05  9.18E-05
 0.0   4.60 -4.64E-02  4.11E-02 -8.74E-03  1.86E-02 -3.40E-03  2.36E-04  2.19E-03  3.36E-03  6.30E-05  1.10E-04
 0.0   4.70 -6.36E-02  5.79E-02 -8.90E-03  1.98E-02 -4.05E-03  2.48E-04  2.25E-03  3.68E-03  6.84E-05  1.23E-04
 0.0   4.80 -8.06E-02  7.45E-02 -9.08E-03  2.08E-02 -4.61E-03  2.57E-04  2.27E-03  4.04E-03  7.39E-05  1.30E-04
 0.0   4.90 -9.75E-02  9.11E-02 -9.20E-03  2.20E-02 -5.29E-03  2.71E-04  2.37E-03  4.38E-03  8.02E-05  1.41E-04
 0.0   5.00 -1.14E-01  1.07E-01 -9.42E-03  2.31E-02 -5.83E-03  2.80E-04  2.37E-03  4.78E-03  8.59E-05  1.46E-04
 0.0   6.00 -2.75E-01  2.64E-01 -1.12E-02  3.52E-02 -1.26E-02  4.14E-04  2.73E-03  8.68E-03  1.57E-04  2.08E-04
 0.0   7.00 -4.18E-01  4.07E-01 -1.32E-02  4.16E-02 -1.68E-02  4.83E-04  2.78E-03  8.98E-03  1.88E-04  2.02E-04
 0.0   8.00 -5.49E-01  5.41E-01 -1.56E-02  4.21E-02 -1.85E-02  4.75E-04  2.44E-03  5.61E-03  1.53E-04  1.36E-04
 0.1   1.00 -1.24E-02  1.24E-02 -4.41E-04  5.15E-04 -5.37E-05  3.88E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00
